condition,post_index,comment_imbalance_mean,participation_rate_A_mean,participation_rate_B_mean,participation_gap_mean,mean_confidence_A_mean,mean_confidence_B_mean,mean_willingness_A_mean,mean_willingness_B_mean,conformity_rate_mean,silence_streak_mean_mean,silence_streak_max_mean,silence_streak_pct_ge_5_mean,cascade_flag_mean,comment_imbalance_std,participation_rate_A_std,participation_rate_B_std,participation_gap_std,mean_confidence_A_std,mean_confidence_B_std,mean_willingness_A_std,mean_willingness_B_std,conformity_rate_std,silence_streak_mean_std,silence_streak_max_std,silence_streak_pct_ge_5_std,cascade_flag_std,cascade_probability
favor_b_treatment3,27,0.34402494541209233,0.314,0.48950000000000005,-0.17550000000000002,0.4008508183808782,0.5952831587303494,0.2957079467417273,0.7030509264702371,0.0635561960031212,2.0235,20.35,0.1315,0.55,0.15098627896737152,0.06548603708143878,0.049786385794977295,0.08882122790367059,0.014817023102737938,0.014591949512134507,0.0312960001818809,0.03165018993178217,0.02659505996752504,0.3019284509179024,4.837082635334301,0.024392621835300936,0.5104177855340405,0.55
favor_b_treatment3,28,0.3205966738576599,0.319,0.48650000000000004,-0.1675,0.3968314831599678,0.5992574799587846,0.2875185215576549,0.7111511319909514,0.06036529843695092,2.0620000000000003,20.7,0.13674999999999998,0.5,0.13364591597932418,0.06679899148308972,0.05668704483946556,0.08346918750747426,0.015089014427692997,0.015360786140127774,0.03245281014310565,0.03235059767059736,0.027752629548304975,0.3347717211222565,5.232489595634285,0.030490507582386667,0.512989176042577,0.5
favor_b_treatment3,29,0.3519769766948626,0.3075,0.487,-0.17950000000000002,0.39269478023465526,0.6032628857335318,0.27908731542759985,0.7196147119914923,0.06035800152703604,2.0895,21.6,0.134,0.7,0.11962081809874778,0.06881516050834635,0.048785243670601885,0.09483919909093774,0.015773509845424298,0.0161819991112671,0.03385445683083012,0.03373819682343226,0.02683050660544817,0.3160192365897001,5.4037024344425175,0.027028250327934173,0.47016234598162726,0.7
favor_b_treatment3,30,0.3746312612224895,0.296,0.519,-0.22300000000000003,0.38833404110184694,0.6075194063147231,0.2701868292040265,0.7283962664807464,0.049491893714340686,2.09,22.55,0.13374999999999998,0.85,0.10005128750308394,0.05082477638649127,0.045526163674829624,0.07630272120414773,0.01624673592048826,0.016906991780520138,0.03429483523678872,0.03401297905119046,0.017070486439448817,0.2789736829693326,5.414162714098722,0.02157453420854757,0.3663475485325232,0.85
favor_b_treatment3,31,0.3896158742261639,0.2915,0.5175,-0.22599999999999998,0.3837095893234707,0.6120061977326603,0.26091679213363916,0.7377808493582754,0.056676303799202264,2.12675,23.4,0.1375,0.75,0.10145693143960605,0.04901933023657204,0.06016424887011608,0.09201830481514332,0.016601167698538415,0.016998631225467725,0.03337390971515594,0.033740954649915514,0.02891596879927612,0.27155630898097066,5.613892542049965,0.02239008239095346,0.44426165831931935,0.75
favor_b_treatment3,32,0.39045391807457575,0.2785,0.532,-0.2535,0.37875563107620464,0.6167326930495366,0.25140732396713455,0.7474351703605909,0.03765212980455153,2.1785,24.1,0.14150000000000001,0.95,0.07995133667547928,0.04233637231805096,0.03833371471968933,0.0515317990738677,0.01700822849992967,0.017050173743894965,0.03291560430340887,0.0337822364336136,0.02731079701093284,0.26600900261773897,5.627937829305359,0.025705825675986574,0.22360679774997896,0.95
favor_b_treatment3,33,0.3856235583291793,0.28700000000000003,0.5155000000000001,-0.2285,0.3739948905263823,0.6212922622588056,0.24294056252184087,0.755936434751781,0.05260159147131492,2.2365,24.25,0.14725,0.85,0.1032686741589681,0.05332127056566488,0.04084308870221305,0.06807696882360824,0.017964678671173656,0.01783876072413306,0.03399882302490795,0.03509125667645632,0.018720509598051292,0.3051535420252014,6.14624403920587,0.026728409880440743,0.3663475485325232,0.85
favor_b_treatment3,34,0.3815317223654691,0.2745,0.5005,-0.22600000000000003,0.36935614421611707,0.6257738370166493,0.23475690302856886,0.764322559195727,0.04380539285931443,2.35175,25.2,0.15775,0.8,0.1117029607426991,0.055105162619925374,0.05567528035048647,0.0888167836201671,0.018569500934425536,0.018365905832216468,0.03352209565031451,0.034852042233348625,0.02429297584803244,0.35092087502215613,6.1950744441387515,0.028904334040344006,0.4103913408340616,0.8
favor_b_treatment3,35,0.3733196336625312,0.299,0.5115000000000001,-0.2125,0.3646726573576136,0.6302342882271852,0.22696667327775363,0.7722491917250082,0.05430302269400378,2.33875,25.95,0.151,0.8,0.11183647755256725,0.059991227428858734,0.059051716851907826,0.09002192715344996,0.019124414812119923,0.018844505861964986,0.033227884012320574,0.03451074986093283,0.028629494593303665,0.4264784655512484,6.5892655928131765,0.030890298255533067,0.41039134083406165,0.8
favor_b_treatment3,36,0.4225982085399521,0.27549999999999997,0.534,-0.2585,0.36008598976696793,0.6346158594657101,0.2197176039669529,0.779754121748949,0.05139177842636804,2.3762499999999998,26.95,0.15525,0.95,0.07476364658454447,0.05335827267779473,0.045352421162085245,0.07603842518926308,0.01999154647692981,0.019363451558065247,0.03353948783861047,0.03519966142525695,0.025077096167284884,0.4032136530426518,6.5892655928131765,0.031725591529469334,0.22360679774997896,0.95
favor_b_treatment3,37,0.39019206292828423,0.27549999999999997,0.506,-0.2305,0.35562243783573544,0.6388141868316872,0.21309744754195187,0.7865895715121547,0.05288538763520821,2.46475,27.95,0.16025,0.9,0.15116202217409816,0.05114221657094532,0.06777672322063318,0.09372271532782783,0.020956616738656363,0.019923786395819043,0.03353827231468141,0.03471719423134189,0.01830192279710693,0.4101459143434585,6.5892655928131765,0.03431567847899388,0.30779350562554625,0.9
favor_b_treatment3,38,0.3947940977325485,0.2785,0.5385,-0.26,0.351284209353503,0.6428332038367688,0.20677701921374778,0.7930400659741077,0.05340582002299332,2.49925,28.95,0.16225,0.85,0.091858268482624,0.048804119757077456,0.04295346318982907,0.06735608439675778,0.021395579879408873,0.020159604868194844,0.03289813928323043,0.033515936589923905,0.032955669038275764,0.41161835606861796,6.5892655928131765,0.03636347936568979,0.3663475485325232,0.85
favor_b_treatment3,39,0.4177002564161615,0.275,0.5295,-0.2545,0.3466983619112533,0.6470915875162002,0.1999654582818042,0.8000476214234322,0.05002336495997646,2.5170000000000003,29.75,0.1595,0.9,0.09845340112285819,0.04882837828881674,0.05491380806126519,0.08022829268636111,0.02158719203466176,0.02002338019268678,0.03157918679199148,0.032402601425249956,0.028097348420009386,0.4374218727233952,6.835472493582745,0.031784637136433334,0.3077935056255462,0.9
favor_b_treatment3,40,0.4396048066109059,0.2645,0.5345,-0.27,0.3422070814759526,0.6513451268476318,0.19377566730329207,0.8064427110678016,0.04890227451926601,2.572,30.75,0.1645,0.9,0.09311108137071018,0.05817170590949738,0.054141627140987206,0.0809158106988531,0.021411906233811638,0.01980345321108664,0.030580051832341023,0.031714946749303655,0.021881832722143234,0.4878157546926051,6.835472493582745,0.035388817740249975,0.3077935056255463,0.9
